Day,SPY_Price,SPY_Return,VIX_Level,VIX_Return,Is_Spike,Baseline_Invested_Today,Baseline_Shares,Baseline_Equity,Strategy_Invested_Today,Strategy_Shares,Strategy_Equity,Excess_Return_Dollars
11.02.2021,102.25,-0.0107,18.56,-1.3072,0,0.0,0.0,1002.37,0.0,0.0,1011.33,8.95
12.02.2021,102.79,0.0053,14.38,-22.5163,0,0.0,0.0,1007.68,0.0,0.0,1015.87,8.19
15.02.2021,102.15,-0.0062,15.29,6.2702,0,0.0,0.0,1001.42,0.0,0.0,1010.55,9.13
16.02.2021,101.14,-0.0099,16.07,5.1051,0,0.0,0.0,991.55,0.0,0.0,1002.15,10.6
17.02.2021,101.48,0.0033,16.65,3.5984,0,0.0,0.0,994.84,0.0,0.0,1004.98,10.14
18.02.2021,102.37,0.0087,15.94,-4.218,0,0.0,0.0,1003.51,0.0,0.0,1012.39,8.88
19.02.2021,103.14,0.0075,16.59,4.0396,0,0.0,0.0,1011.08,0.0,0.0,1018.86,7.78
22.02.2021,102.74,-0.0038,18.3,10.3482,0,0.0,0.0,1007.23,0.0,0.0,1015.6,8.37
23.02.2021,101.81,-0.0091,19.07,4.2074,0,0.0,0.0,998.02,0.0,0.0,1007.76,9.74
24.02.2021,101.97,0.0016,18.63,-2.3096,0,0.0,0.0,999.6,0.0,0.0,1009.13,9.53
25.02.2021,101.6,-0.0036,20.02,7.4191,0,0.0,0.0,996.03,0.0,0.0,1006.1,10.07
26.02.2021,102.62,0.01,18.26,-8.7791,0,0.0,0.0,1006.02,0.0,0.0,1014.64,8.62
01.03.2021,102.25,-0.0036,17.89,-2.0196,0,0.0,0.0,1002.35,0.0,0.0,1011.53,9.18
02.03.2021,102.12,-0.0013,15.86,-11.3343,0,500.0,0.0,1501.08,0.0,0.0,1510.46,9.38
03.03.2021,102.52,0.0039,15.6,-1.6792,0,0.0,0.0,1506.95,0.0,0.0,1513.87,6.93
04.03.2021,103.12,0.0059,15.28,-2.0022,0,0.0,0.0,1515.87,0.0,0.0,1519.02,3.16
05.03.2021,101.77,-0.0131,17.99,17.6992,0,0.0,0.0,1496.05,0.0,0.0,1507.83,11.78
08.03.2021,103.0,0.012,16.51,-8.2093,0,0.0,0.0,1514.02,0.0,0.0,1518.13,4.11
09.03.2021,103.83,0.0081,12.3,-25.4887,0,0.0,0.0,1526.23,0.0,0.0,1525.15,-1.08
10.03.2021,103.65,-0.0017,12.59,2.3264,0,0.0,0.0,1523.68,0.0,0.0,1523.77,0.1
11.03.2021,102.99,-0.0064,12.13,-3.6778,0,0.0,0.0,1513.87,0.0,0.0,1518.27,4.4
12.03.2021,102.2,-0.0076,12.23,0.8425,0,0.0,0.0,1502.37,0.0,0.0,1511.81,9.44
15.03.2021,103.19,0.0096,11.52,-5.7649,0,0.0,0.0,1516.81,0.0,0.0,1520.1,3.29
16.03.2021,105.44,0.0218,9.0,-21.8983,0,0.0,0.0,1549.92,0.0,0.0,1539.0,-10.92
17.03.2021,105.01,-0.004,9.0,0.0,0,0.0,0.0,1543.65,0.0,0.0,1535.51,-8.13
18.03.2021,107.16,0.0204,9.0,0.0,0,0.0,0.0,1575.18,0.0,0.0,1553.52,-21.66
19.03.2021,106.89,-0.0025,10.05,11.6294,1,0.0,0.0,1571.21,1641.03,0.0,1551.34,-19.87
22.03.2021,107.1,0.002,9.41,-6.3476,0,0.0,0.0,1574.3,0.0,0.0,1556.17,-18.13
23.03.2021,106.69,-0.0039,10.11,7.4642,1,0.0,0.0,1568.24,0.0,0.0,1546.24,-22.0
24.03.2021,106.36,-0.0031,9.76,-3.4552,0,0.0,0.0,1563.41,0.0,0.0,1538.3,-25.11
25.03.2021,107.06,0.0066,10.41,6.6396,1,0.0,0.0,1573.71,0.0,0.0,1554.76,-18.95
26.03.2021,108.17,0.0104,9.0,-13.5448,0,0.0,0.0,1590.12,0.0,0.0,1581.07,-9.05
29.03.2021,108.82,0.006,9.0,0.0,0,0.0,0.0,1599.59,0.0,0.0,1596.2,-3.39
30.03.2021,107.93,-0.0082,10.28,14.2277,1,0.0,0.0,1586.47,0.0,0.0,1574.87,-11.59
31.03.2021,108.11,0.0017,10.49,2.0804,1,500.0,0.0,2089.13,0.0,0.0,2079.02,-10.11
01.04.2021,106.43,-0.0155,15.28,45.5549,1,0.0,0.0,2056.77,0.0,0.0,2039.24,-17.53
02.04.2021,107.46,0.0096,14.26,-6.6564,0,0.0,0.0,2076.53,0.0,0.0,2063.41,-13.12
05.04.2021,105.75,-0.0159,17.79,24.7572,1,0.0,0.0,2043.49,0.0,0.0,2022.79,-20.7
06.04.2021,105.74,-0.0001,17.56,-1.2906,0,0.0,0.0,2043.31,0.0,0.0,2022.49,-20.82
07.04.2021,106.27,0.0051,16.15,-7.9964,0,0.0,0.0,2053.7,0.0,0.0,2035.17,-18.53
08.04.2021,106.39,0.0011,16.83,4.1627,0,0.0,0.0,2055.95,0.0,0.0,2037.85,-18.1
09.04.2021,107.71,0.0124,14.94,-11.1948,0,0.0,0.0,2081.4,0.0,0.0,2069.0,-12.4
12.04.2021,107.48,-0.0021,20.29,35.8021,1,0.0,0.0,2077.1,0.0,0.0,2063.66,-13.45
13.04.2021,107.53,0.0004,19.42,-4.2823,0,0.0,0.0,2078.0,0.0,0.0,2064.68,-13.32
14.04.2021,105.9,-0.0152,21.91,12.7711,1,0.0,0.0,2046.42,0.0,0.0,2025.87,-20.56
15.04.2021,107.69,0.0169,25.01,14.1847,1,0.0,0.0,2081.01,0.0,0.0,2068.22,-12.79
16.04.2021,108.52,0.0077,25.16,0.5781,1,0.0,0.0,2097.11,0.0,0.0,2087.9,-9.21
19.04.2021,107.15,-0.0126,27.27,8.3852,1,0.0,0.0,2070.7,0.0,0.0,2055.42,-15.28
20.04.2021,107.36,0.0019,26.92,-1.2611,0,0.0,0.0,2074.67,0.0,0.0,2060.22,-14.45
21.04.2021,107.44,0.0008,25.26,-6.1659,0,0.0,0.0,2076.24,0.0,0.0,2062.08,-14.17
22.04.2021,109.06,0.0151,23.45,-7.1937,0,0.0,0.0,2107.59,0.0,0.0,2100.46,-7.13
23.04.2021,110.96,0.0174,16.55,-29.4114,0,0.0,0.0,2144.36,0.0,0.0,2145.5,1.14
26.04.2021,108.59,-0.0214,18.51,11.8238,1,0.0,0.0,2098.38,0.0,0.0,2089.01,-9.37
27.04.2021,107.27,-0.0121,20.84,12.5856,1,0.0,0.0,2072.92,0.0,0.0,2057.69,-15.23
28.04.2021,106.83,-0.0041,18.82,-9.6944,0,0.0,0.0,2064.46,0.0,0.0,2047.24,-17.22
29.04.2021,107.29,0.0043,21.31,13.2496,0,500.0,0.0,2573.35,0.0,0.0,2558.07,-15.28
30.04.2021,106.89,-0.0037,23.46,10.1013,0,0.0,0.0,2563.72,0.0,0.0,2548.55,-15.17
03.05.2021,106.65,-0.0022,22.11,-5.7692,0,0.0,0.0,2558.01,0.0,0.0,2542.91,-15.1
04.05.2021,105.55,-0.0103,22.19,0.3807,0,0.0,0.0,2531.7,0.0,0.0,2516.9,-14.8
05.05.2021,105.16,-0.0038,22.58,1.7407,0,0.0,0.0,2522.2,0.0,0.0,2507.51,-14.69
06.05.2021,104.29,-0.0083,22.16,-1.861,0,0.0,0.0,2501.33,0.0,0.0,2486.88,-14.45
07.05.2021,104.74,0.0043,22.04,-0.5093,0,0.0,0.0,2512.18,0.0,0.0,2497.61,-14.57
10.05.2021,102.82,-0.0183,22.59,2.4765,0,0.0,0.0,2466.16,0.0,0.0,2452.12,-14.04
11.05.2021,101.99,-0.0081,21.17,-6.2903,0,0.0,0.0,2446.21,0.0,0.0,2432.4,-13.81
12.05.2021,101.82,-0.0016,21.49,1.5196,0,0.0,0.0,2442.19,0.0,0.0,2428.43,-13.76
13.05.2021,100.09,-0.017,25.87,20.381,1,0.0,0.0,2400.64,449.55,0.0,2387.35,-13.29
14.05.2021,100.89,0.008,24.95,-3.5782,0,0.0,0.0,2419.77,0.0,0.0,2409.78,-9.99
17.05.2021,100.06,-0.0082,26.65,6.8385,0,0.0,0.0,2399.96,0.0,0.0,2386.42,-13.54
18.05.2021,98.29,-0.0177,29.22,9.6203,1,0.0,0.0,2357.53,0.0,0.0,2336.45,-21.07
19.05.2021,99.99,0.0172,25.85,-11.5165,0,0.0,0.0,2398.14,0.0,0.0,2384.14,-14.0
20.05.2021,100.69,0.0071,24.24,-6.2251,0,0.0,0.0,2415.09,0.0,0.0,2404.01,-11.08
21.05.2021,101.61,0.0091,22.43,-7.4722,0,0.0,0.0,2437.12,0.0,0.0,2429.84,-7.28
24.05.2021,98.1,-0.0345,25.09,11.854,1,0.0,0.0,2353.04,0.0,0.0,2330.91,-22.13
25.05.2021,97.81,-0.003,26.7,6.4128,0,0.0,0.0,2346.02,0.0,0.0,2322.58,-23.43
26.05.2021,96.1,-0.0175,31.21,16.9011,1,0.0,0.0,2304.94,0.0,0.0,2274.22,-30.72
27.05.2021,98.07,0.0205,27.86,-10.7204,0,0.0,0.0,2352.27,0.0,0.0,2329.8,-22.47
28.05.2021,98.56,0.005,28.18,1.1368,0,500.0,0.0,2864.06,0.0,0.0,2843.6,-20.47
31.05.2021,97.05,-0.0154,29.06,3.1018,1,0.0,0.0,2820.06,492.36,0.0,2800.9,-19.16
01.06.2021,98.06,0.0104,27.36,-5.8526,0,0.0,0.0,2849.31,0.0,0.0,2834.33,-14.98
02.06.2021,98.42,0.0037,26.21,-4.186,0,0.0,0.0,2859.8,0.0,0.0,2846.27,-13.53
03.06.2021,99.28,0.0088,26.95,2.8152,0,0.0,0.0,2884.91,0.0,0.0,2874.96,-9.95
04.06.2021,102.76,0.035,23.17,-14.0139,0,0.0,0.0,2985.84,0.0,0.0,2990.48,4.63
07.06.2021,103.14,0.0037,24.65,6.3654,0,0.0,0.0,2996.91,0.0,0.0,3003.09,6.17
08.06.2021,104.14,0.0097,21.96,-10.8881,0,0.0,0.0,3025.95,0.0,0.0,3036.28,10.32
09.06.2021,105.12,0.0095,19.15,-12.8186,0,0.0,0.0,3054.67,0.0,0.0,3069.1,14.42
10.06.2021,105.04,-0.0008,20.51,7.0942,0,0.0,0.0,3052.35,0.0,0.0,3066.37,14.02
11.06.2021,104.58,-0.0045,21.68,5.71,0,0.0,0.0,3038.74,0.0,0.0,3050.71,11.98
14.06.2021,105.17,0.0057,20.8,-4.0497,0,0.0,0.0,3056.13,0.0,0.0,3070.57,14.44
15.06.2021,104.98,-0.0018,20.16,-3.0906,0,0.0,0.0,3050.5,0.0,0.0,3064.05,13.55
16.06.2021,107.99,0.0287,17.87,-11.3582,0,0.0,0.0,3137.93,0.0,0.0,3164.11,26.18
17.06.2021,108.32,0.003,18.7,4.6372,0,0.0,0.0,3147.39,0.0,0.0,3174.88,27.48
18.06.2021,107.08,-0.0114,20.77,11.0793,0,0.0,0.0,3111.46,0.0,0.0,3133.66,22.2
21.06.2021,108.83,0.0163,20.53,-1.1268,0,0.0,0.0,3162.33,0.0,0.0,3191.85,29.52
22.06.2021,109.92,0.01,16.58,-19.2457,0,0.0,0.0,3193.95,0.0,0.0,3227.99,34.04
23.06.2021,109.19,-0.0066,18.73,12.9627,0,0.0,0.0,3172.83,0.0,0.0,3203.74,30.91
24.06.2021,107.47,-0.0158,18.14,-3.1512,0,0.0,0.0,3122.73,0.0,0.0,3146.3,23.57
25.06.2021,107.96,0.0046,18.24,0.5244,0,0.0,0.0,3137.07,0.0,0.0,3162.66,25.58
28.06.2021,109.51,0.0143,17.42,-4.4569,0,500.0,0.0,3681.98,0.0,0.0,3714.02,32.04
29.06.2021,111.13,0.0148,16.0,-8.1869,0,0.0,0.0,3736.55,0.0,0.0,3768.03,31.48
30.06.2021,110.81,-0.0029,15.94,-0.3389,0,0.0,0.0,3725.75,0.0,0.0,3757.35,31.6
01.07.2021,107.9,-0.0263,17.91,12.3211,1,0.0,0.0,3627.95,999.99,0.0,3660.57,32.62
02.07.2021,107.22,-0.0063,19.65,9.7589,0,0.0,0.0,3605.26,0.0,0.0,3631.72,26.46
05.07.2021,104.09,-0.0292,17.11,-12.9452,0,0.0,0.0,3499.92,0.0,0.0,3498.29,-1.63
06.07.2021,103.31,-0.0075,21.06,23.0734,1,0.0,0.0,3473.81,0.0,0.0,3465.1,-8.7
07.07.2021,107.03,0.036,16.31,-22.5345,0,0.0,0.0,3598.81,0.0,0.0,3623.12,24.31
08.07.2021,107.76,0.0068,14.81,-9.1847,0,0.0,0.0,3623.41,0.0,0.0,3654.1,30.69
09.07.2021,108.25,0.0045,15.34,3.5254,0,0.0,0.0,3639.81,0.0,0.0,3674.71,34.9
12.07.2021,109.34,0.01,14.27,-6.9753,0,0.0,0.0,3676.28,0.0,0.0,3720.71,44.43
13.07.2021,108.82,-0.0047,14.87,4.2537,0,0.0,0.0,3659.05,0.0,0.0,3698.76,39.71
14.07.2021,108.62,-0.0018,16.88,13.5235,0,0.0,0.0,3652.35,0.0,0.0,3690.14,37.79
15.07.2021,105.31,-0.0305,20.94,24.0177,1,0.0,0.0,3540.98,0.0,0.0,3549.08,8.1
16.07.2021,105.48,0.0016,22.15,5.7759,0,0.0,0.0,3546.48,0.0,0.0,3555.89,9.41
19.07.2021,105.41,-0.0006,19.72,-10.9464,0,0.0,0.0,3544.37,0.0,0.0,3553.08,8.71
20.07.2021,105.91,0.0047,17.19,-12.8304,0,0.0,0.0,3560.92,0.0,0.0,3573.88,12.96
21.07.2021,106.79,0.0083,16.88,-1.8358,0,0.0,0.0,3590.64,0.0,0.0,3611.34,20.7
22.07.2021,105.34,-0.0135,18.9,11.9513,0,0.0,0.0,3542.08,0.0,0.0,3549.75,7.67
23.07.2021,104.57,-0.0073,18.77,-0.6769,0,0.0,0.0,3516.11,0.0,0.0,3516.74,0.63
26.07.2021,104.38,-0.0018,17.09,-8.9447,0,0.0,0.0,3509.76,0.0,0.0,3508.57,-1.19
27.07.2021,102.95,-0.0137,20.02,17.1289,0,500.0,0.0,3961.57,0.0,0.0,3947.45,-14.12
28.07.2021,102.48,-0.0045,20.86,4.2048,0,0.0,0.0,3943.66,0.0,0.0,3927.58,-16.08
29.07.2021,103.3,0.0079,19.9,-4.5923,0,0.0,0.0,3974.98,0.0,0.0,3962.14,-12.84
30.07.2021,101.64,-0.0161,21.64,8.7301,0,0.0,0.0,3911.0,0.0,0.0,3891.33,-19.67
02.08.2021,102.86,0.012,19.84,-8.3226,0,0.0,0.0,3958.12,0.0,0.0,3943.36,-14.76
03.08.2021,102.25,-0.0059,21.93,10.5579,0,0.0,0.0,3934.58,0.0,0.0,3917.27,-17.31
04.08.2021,102.12,-0.0012,22.2,1.236,0,0.0,0.0,3929.81,0.0,0.0,3911.93,-17.88
05.08.2021,102.08,-0.0004,21.73,-2.1156,0,0.0,0.0,3928.2,0.0,0.0,3910.08,-18.12
06.08.2021,101.64,-0.0043,20.44,-5.9414,0,0.0,0.0,3911.17,0.0,0.0,3891.19,-19.98
09.08.2021,104.09,0.0241,18.31,-10.408,0,0.0,0.0,4005.51,0.0,0.0,3995.42,-10.09
10.08.2021,106.25,0.0207,14.71,-19.6533,0,0.0,0.0,4088.5,0.0,0.0,4087.11,-1.4
11.08.2021,107.09,0.0079,13.8,-6.2443,0,0.0,0.0,4120.68,0.0,0.0,4122.62,1.93
12.08.2021,105.42,-0.0156,16.8,21.7872,1,0.0,0.0,4056.54,0.0,0.0,4051.63,-4.91
13.08.2021,105.31,-0.001,16.17,-3.7757,0,0.0,0.0,4052.46,0.0,0.0,4047.06,-5.4
16.08.2021,107.41,0.0199,13.57,-16.0389,0,0.0,0.0,4133.29,0.0,0.0,4136.36,3.06
17.08.2021,107.66,0.0023,13.94,2.7158,0,0.0,0.0,4142.86,0.0,0.0,4146.87,4.01
18.08.2021,107.75,0.0008,12.97,-6.9735,0,0.0,0.0,4146.34,0.0,0.0,4150.65,4.31
19.08.2021,108.0,0.0023,13.81,6.4545,0,0.0,0.0,4155.92,0.0,0.0,4161.17,5.25
20.08.2021,107.51,-0.0045,16.64,20.5247,1,0.0,0.0,4137.19,0.0,0.0,4140.39,3.21
23.08.2021,108.67,0.0107,16.24,-2.4191,0,0.0,0.0,4181.5,0.0,0.0,4189.32,7.82
24.08.2021,108.68,0.0001,17.26,6.2863,0,0.0,0.0,4182.12,0.0,0.0,4189.94,7.81
25.08.2021,110.63,0.018,14.12,-18.1643,0,500.0,0.0,4757.23,0.0,0.0,4772.91,15.68
26.08.2021,110.33,-0.0028,16.57,17.3096,0,0.0,0.0,4744.08,0.0,0.0,4759.91,15.82
27.08.2021,104.84,-0.0498,19.02,14.7799,1,0.0,0.0,4507.98,1243.46,0.0,4526.31,18.34
30.08.2021,104.45,-0.0037,18.8,-1.1667,0,0.0,0.0,4491.2,0.0,0.0,4504.9,13.71
31.08.2021,105.88,0.0137,15.56,-17.1973,0,0.0,0.0,4552.89,0.0,0.0,4582.78,29.89
01.09.2021,106.89,0.0095,15.03,-3.4054,0,0.0,0.0,4596.21,0.0,0.0,4637.4,41.19
02.09.2021,109.1,0.0207,13.62,-9.4152,0,0.0,0.0,4691.22,0.0,0.0,4757.43,66.21
03.09.2021,109.97,0.008,13.71,0.6802,0,0.0,0.0,4728.66,0.0,0.0,4804.61,75.95
06.09.2021,108.6,-0.0125,15.31,11.6943,0,0.0,0.0,4669.77,0.0,0.0,4729.92,60.15
07.09.2021,106.53,-0.019,18.74,22.378,1,0.0,0.0,4580.83,0.0,0.0,4617.2,36.38
08.09.2021,104.96,-0.0148,18.16,-3.0861,0,0.0,0.0,4513.14,0.0,0.0,4531.38,18.24
09.09.2021,105.51,0.0053,18.68,2.8384,0,0.0,0.0,4536.97,0.0,0.0,4561.34,24.38
10.09.2021,106.24,0.0069,19.0,1.7007,0,0.0,0.0,4568.4,0.0,0.0,4600.93,32.53
13.09.2021,108.0,0.0166,17.35,-8.642,0,0.0,0.0,4644.08,0.0,0.0,4696.5,52.42
14.09.2021,108.16,0.0014,19.11,10.1088,0,0.0,0.0,4650.75,0.0,0.0,4704.76,54.01
15.09.2021,108.46,0.0028,19.81,3.6545,0,0.0,0.0,4663.65,0.0,0.0,4720.89,57.24
16.09.2021,107.26,-0.0111,18.25,-7.8674,0,0.0,0.0,4612.07,0.0,0.0,4655.45,43.38
17.09.2021,107.68,0.0039,18.05,-1.1043,0,0.0,0.0,4630.18,0.0,0.0,4678.17,48.0
20.09.2021,106.99,-0.0064,17.83,-1.2101,0,0.0,0.0,4600.4,0.0,0.0,4640.31,39.91
21.09.2021,108.19,0.0112,15.14,-15.0841,0,0.0,0.0,4652.06,0.0,0.0,4705.49,53.43
22.09.2021,108.9,0.0065,15.72,3.8131,0,0.0,0.0,4682.47,0.0,0.0,4743.79,61.32
23.09.2021,107.21,-0.0155,16.39,4.2962,0,500.0,0.0,5109.96,0.0,0.0,5151.86,41.9
24.09.2021,108.59,0.0129,13.75,-16.1122,0,0.0,0.0,5175.76,0.0,0.0,5226.86,51.1
27.09.2021,108.16,-0.0039,14.4,4.6917,0,0.0,0.0,5155.32,0.0,0.0,5203.43,48.1
28.09.2021,106.14,-0.0187,14.22,-1.2418,0,0.0,0.0,5058.92,0.0,0.0,5093.28,34.36
29.09.2021,107.01,0.0082,14.92,4.97,0,0.0,0.0,5100.52,0.0,0.0,5140.66,40.14
30.09.2021,107.68,0.0062,14.09,-5.5949,0,0.0,0.0,5132.36,0.0,0.0,5176.89,44.54
01.10.2021,107.39,-0.0027,14.88,5.6295,0,0.0,0.0,5118.56,0.0,0.0,5161.04,42.48
04.10.2021,107.86,0.0043,14.81,-0.4957,0,0.0,0.0,5140.81,0.0,0.0,5186.33,45.52
05.10.2021,107.77,-0.0008,14.95,0.967,0,0.0,0.0,5136.86,0.0,0.0,5181.72,44.86
06.10.2021,109.73,0.0181,12.78,-14.4985,0,0.0,0.0,5229.99,0.0,0.0,5287.92,57.92
07.10.2021,109.15,-0.0052,14.88,16.3639,0,0.0,0.0,5202.59,0.0,0.0,5256.53,53.94
08.10.2021,108.07,-0.0099,14.97,0.6334,0,0.0,0.0,5150.95,0.0,0.0,5197.49,46.53
11.10.2021,108.97,0.0083,13.52,-9.6887,0,0.0,0.0,5193.93,0.0,0.0,5246.43,52.5
12.10.2021,107.48,-0.0136,15.51,14.7408,0,0.0,0.0,5123.1,0.0,0.0,5165.48,42.38
13.10.2021,109.6,0.0197,13.33,-14.0957,0,0.0,0.0,5224.02,0.0,0.0,5280.56,56.55
14.10.2021,112.22,0.0239,14.41,8.172,0,0.0,0.0,5348.84,0.0,0.0,5422.94,74.09
15.10.2021,114.02,0.016,9.16,-36.4504,0,0.0,0.0,5434.5,0.0,0.0,5520.6,86.1
18.10.2021,112.38,-0.0144,14.56,58.9694,1,0.0,0.0,5356.49,0.0,0.0,5431.46,74.96
19.10.2021,112.56,0.0016,13.47,-7.4824,0,0.0,0.0,5364.89,0.0,0.0,5440.93,76.04
20.10.2021,110.95,-0.0142,15.2,12.799,1,0.0,0.0,5288.48,0.0,0.0,5353.61,65.13
21.10.2021,111.79,0.0076,14.32,-5.7682,0,0.0,0.0,5328.49,0.0,0.0,5399.17,70.68
22.10.2021,113.62,0.0164,13.23,-7.6341,0,500.0,0.0,5915.78,0.0,0.0,5998.7,82.92
25.10.2021,114.23,0.0053,10.96,-17.1565,0,0.0,0.0,5947.33,0.0,0.0,6031.64,84.31
26.10.2021,112.91,-0.0115,13.23,20.7617,1,0.0,0.0,5878.7,0.0,0.0,5959.9,81.2
27.10.2021,113.38,0.0042,13.22,-0.1208,0,0.0,0.0,5903.25,0.0,0.0,5985.52,82.27
28.10.2021,111.44,-0.0171,10.49,-20.6116,0,0.0,0.0,5802.09,0.0,0.0,5879.78,77.7
29.10.2021,110.6,-0.0076,13.8,31.4935,1,0.0,0.0,5758.11,0.0,0.0,5833.8,75.69
01.11.2021,109.68,-0.0083,14.45,4.7504,0,0.0,0.0,5710.4,0.0,0.0,5783.92,73.52
02.11.2021,109.58,-0.0009,14.0,-3.1311,0,0.0,0.0,5705.17,0.0,0.0,5778.43,73.26
03.11.2021,109.32,-0.0024,15.03,7.3862,0,0.0,0.0,5691.66,0.0,0.0,5764.28,72.62
04.11.2021,110.62,0.0119,12.8,-14.8592,0,0.0,0.0,5759.58,0.0,0.0,5835.22,75.64
05.11.2021,109.0,-0.0147,16.62,29.8397,1,0.0,0.0,5675.12,0.0,0.0,5746.94,71.82
08.11.2021,108.58,-0.0039,20.44,22.9863,1,0.0,0.0,5653.07,0.0,0.0,5723.87,70.8
09.11.2021,111.63,0.0281,14.55,-28.81,0,0.0,0.0,5811.89,0.0,0.0,5889.8,77.91
10.11.2021,110.38,-0.0112,16.14,10.9176,0,0.0,0.0,5746.98,0.0,0.0,5821.94,74.96
11.11.2021,109.69,-0.0063,17.44,8.0663,0,0.0,0.0,5710.81,0.0,0.0,5784.12,73.31
12.11.2021,110.33,0.0058,15.95,-8.5807,0,0.0,0.0,5744.05,0.0,0.0,5818.83,74.77
15.11.2021,110.23,-0.0009,17.1,7.2509,0,0.0,0.0,5738.92,0.0,0.0,5813.44,74.52
16.11.2021,109.73,-0.0045,18.26,6.7732,0,0.0,0.0,5713.0,0.0,0.0,5786.32,73.32
17.11.2021,109.65,-0.0007,18.05,-1.1576,0,0.0,0.0,5709.04,0.0,0.0,5782.16,73.12
18.11.2021,109.09,-0.0051,17.73,-1.7773,0,0.0,0.0,5679.92,0.0,0.0,5751.7,71.78
19.11.2021,109.24,0.0013,19.69,11.0717,0,0.0,0.0,5687.29,0.0,0.0,5759.37,72.08
22.11.2021,110.28,0.0095,17.96,-8.8042,0,500.0,0.0,6241.49,0.0,0.0,6315.98,74.49
23.11.2021,108.11,-0.0197,20.26,12.8115,1,0.0,0.0,6118.63,797.51,0.0,6197.92,79.29
24.11.2021,107.65,-0.0043,21.97,8.4763,0,0.0,0.0,6092.62,0.0,0.0,6169.45,76.83
25.11.2021,108.1,0.0042,22.75,3.511,0,0.0,0.0,6118.5,0.0,0.0,6197.63,79.13
26.11.2021,106.55,-0.0143,25.63,12.6611,1,0.0,0.0,6030.71,0.0,0.0,6101.72,71.01
29.11.2021,110.15,0.0337,22.65,-11.6198,0,0.0,0.0,6234.16,0.0,0.0,6323.73,89.57
30.11.2021,107.26,-0.0262,25.13,10.9778,1,0.0,0.0,6070.83,0.0,0.0,6145.36,74.54
