Day,SPY_Price,SPY_Return,VIX_Level,VIX_Return,Is_Spike,Baseline_Invested_Today,Baseline_Shares,Baseline_Equity,Strategy_Invested_Today,Strategy_Shares,Strategy_Equity,Excess_Return_Dollars
12.02.2021,103.8,-0.0051,19.57,1.4192,0,0.0,0.0,2097.4,0.0,0.0,2233.64,136.24
15.02.2021,104.46,0.0064,18.94,-3.2158,0,0.0,0.0,2110.82,0.0,0.0,2262.24,151.41
16.02.2021,106.06,0.0153,17.43,-7.9777,0,0.0,0.0,2143.06,0.0,0.0,2330.91,187.86
17.02.2021,107.73,0.0157,15.43,-11.4475,0,0.0,0.0,2176.77,0.0,0.0,2402.73,225.97
18.02.2021,106.98,-0.0069,17.33,12.2987,0,0.0,0.0,2161.73,0.0,0.0,2370.7,208.97
19.02.2021,104.74,-0.0209,20.49,18.2117,1,0.0,0.0,2116.52,0.0,0.0,2274.38,157.86
22.02.2021,105.83,0.0104,21.5,4.9488,0,0.0,0.0,2138.54,0.0,0.0,2321.29,182.75
23.02.2021,103.28,-0.0241,27.28,26.9058,1,0.0,0.0,2086.94,0.0,0.0,2211.35,124.41
24.02.2021,107.09,0.0369,19.7,-27.7819,0,0.0,0.0,2163.92,0.0,0.0,2375.36,211.44
25.02.2021,108.09,0.0093,21.97,11.4828,0,0.0,0.0,2184.03,0.0,0.0,2418.22,234.18
26.02.2021,106.43,-0.0153,19.26,-12.3287,0,0.0,0.0,2150.67,0.0,0.0,2347.12,196.46
01.03.2021,107.73,0.0121,19.52,1.3511,0,0.0,0.0,2176.77,0.0,0.0,2402.75,225.97
02.03.2021,106.43,-0.012,16.9,-13.4294,0,1000.0,0.0,3150.62,0.0,0.0,3347.03,196.41
03.03.2021,106.02,-0.0038,18.1,7.1311,0,0.0,0.0,3138.49,0.0,0.0,3329.39,190.9
04.03.2021,104.74,-0.0121,19.7,8.7962,0,0.0,0.0,3100.6,0.0,0.0,3274.28,173.68
05.03.2021,105.1,0.0034,19.56,-0.666,0,0.0,0.0,3111.18,0.0,0.0,3289.67,178.49
08.03.2021,106.0,0.0085,17.9,-8.5204,0,0.0,0.0,3137.73,0.0,0.0,3328.28,190.55
09.03.2021,108.65,0.025,14.13,-21.0583,0,0.0,0.0,3216.28,0.0,0.0,3442.52,226.24
10.03.2021,109.8,0.0106,12.07,-14.5935,0,0.0,0.0,3250.21,0.0,0.0,3491.87,241.65
11.03.2021,112.26,0.0225,10.67,-11.5442,0,0.0,0.0,3323.27,0.0,0.0,3598.12,274.85
12.03.2021,112.25,-0.0001,10.16,-4.8181,0,0.0,0.0,3322.81,0.0,0.0,3597.45,274.64
15.03.2021,111.05,-0.0107,12.92,27.1878,1,0.0,0.0,3287.42,0.0,0.0,3545.98,258.56
16.03.2021,110.21,-0.0076,15.07,16.6345,1,0.0,0.0,3262.45,0.0,0.0,3509.67,247.22
17.03.2021,109.06,-0.0104,16.2,7.5118,0,0.0,0.0,3228.42,0.0,0.0,3460.18,231.75
18.03.2021,109.28,0.002,16.25,0.3142,0,0.0,0.0,3234.79,0.0,0.0,3469.44,234.65
19.03.2021,108.51,-0.007,16.72,2.8452,0,0.0,0.0,3212.15,0.0,0.0,3436.52,224.36
22.03.2021,110.39,0.0173,14.06,-15.9082,0,0.0,0.0,3267.81,0.0,0.0,3517.46,249.65
23.03.2021,108.23,-0.0196,18.21,29.5765,1,0.0,0.0,3203.74,0.0,0.0,3424.27,220.54
24.03.2021,108.05,-0.0016,19.16,5.1796,0,0.0,0.0,3198.56,0.0,0.0,3416.74,218.19
25.03.2021,106.78,-0.0117,18.64,-2.7237,0,0.0,0.0,3160.98,0.0,0.0,3362.09,201.11
26.03.2021,104.14,-0.0247,21.72,16.5415,1,0.0,0.0,3082.77,0.0,0.0,3248.35,165.58
29.03.2021,104.99,0.0082,20.41,-6.0285,0,0.0,0.0,3108.03,0.0,0.0,3285.09,177.06
30.03.2021,103.81,-0.0113,22.28,9.167,0,0.0,0.0,3072.88,0.0,0.0,3233.97,161.09
31.03.2021,104.26,0.0043,19.9,-10.6748,0,1000.0,0.0,4086.2,0.0,0.0,4253.34,167.14
01.04.2021,105.8,0.0149,19.02,-4.4073,0,0.0,0.0,4146.9,0.0,0.0,4320.02,173.11
02.04.2021,108.19,0.0225,16.95,-10.8824,0,0.0,0.0,4240.37,0.0,0.0,4422.68,182.31
05.04.2021,108.76,0.0053,16.39,-3.3367,0,0.0,0.0,4262.7,0.0,0.0,4447.21,184.51
06.04.2021,109.69,0.0086,17.1,4.3307,0,0.0,0.0,4299.35,0.0,0.0,4487.46,188.12
07.04.2021,106.67,-0.0275,21.34,24.8125,1,0.0,0.0,4180.95,0.0,0.0,4357.42,176.46
08.04.2021,103.56,-0.0292,24.37,14.2135,1,0.0,0.0,4059.02,0.0,0.0,4223.48,164.46
09.04.2021,103.27,-0.0028,24.04,-1.3827,0,0.0,0.0,4047.5,0.0,0.0,4210.82,163.33
12.04.2021,103.47,0.0019,24.34,1.2746,0,0.0,0.0,4055.29,0.0,0.0,4219.39,164.1
13.04.2021,104.56,0.0106,23.41,-3.8185,0,0.0,0.0,4098.14,0.0,0.0,4266.46,168.31
14.04.2021,103.91,-0.0062,22.35,-4.5487,0,0.0,0.0,4072.6,0.0,0.0,4238.4,165.8
15.04.2021,105.41,0.0145,20.98,-6.1128,0,0.0,0.0,4131.53,0.0,0.0,4303.13,171.6
16.04.2021,104.39,-0.0097,22.72,8.2602,0,0.0,0.0,4091.46,0.0,0.0,4259.12,167.66
19.04.2021,101.72,-0.0256,26.84,18.1607,1,0.0,0.0,3986.9,0.0,0.0,4144.26,157.36
20.04.2021,101.52,-0.002,26.86,0.0657,0,0.0,0.0,3979.04,0.0,0.0,4135.63,156.59
21.04.2021,100.98,-0.0053,27.59,2.7123,0,0.0,0.0,3957.77,0.0,0.0,4112.26,154.5
22.04.2021,100.59,-0.0039,27.95,1.3185,0,0.0,0.0,3942.51,0.0,0.0,4095.5,152.99
23.04.2021,101.65,0.0105,25.96,-7.1239,0,0.0,0.0,3984.05,0.0,0.0,4141.13,157.08
26.04.2021,100.29,-0.0134,28.41,9.4421,1,0.0,0.0,3930.86,0.0,0.0,4082.7,151.85
27.04.2021,100.15,-0.0014,29.17,2.6796,0,0.0,0.0,3925.25,0.0,0.0,4076.54,151.3
28.04.2021,99.83,-0.0032,28.2,-3.3216,0,0.0,0.0,3912.74,0.0,0.0,4062.8,150.06
29.04.2021,101.6,0.0178,25.08,-11.066,0,1000.0,0.0,4982.27,0.0,0.0,5139.18,156.91
30.04.2021,100.64,-0.0095,26.46,5.4718,0,0.0,0.0,4935.09,0.0,0.0,5097.85,162.76
03.05.2021,101.07,0.0043,28.56,7.943,0,0.0,0.0,4956.24,0.0,0.0,5116.51,160.27
04.05.2021,100.44,-0.0063,28.25,-1.082,0,0.0,0.0,4925.08,0.0,0.0,5089.24,164.16
05.05.2021,98.22,-0.022,29.51,4.4864,1,0.0,0.0,4816.5,4805.8,0.0,4994.0,177.5
06.05.2021,98.06,-0.0016,29.83,1.0607,0,0.0,0.0,4808.56,0.0,0.0,4979.11,170.55
07.05.2021,97.79,-0.0027,27.51,-7.7562,0,0.0,0.0,4795.35,0.0,0.0,4954.33,158.98
10.05.2021,96.65,-0.0117,29.6,7.5944,1,0.0,0.0,4739.32,0.0,0.0,4849.23,109.91
11.05.2021,97.46,0.0084,28.9,-2.371,0,0.0,0.0,4778.92,0.0,0.0,4923.51,144.59
12.05.2021,98.48,0.0105,29.08,0.6259,0,0.0,0.0,4829.09,0.0,0.0,5017.62,188.53
13.05.2021,98.76,0.0028,27.83,-4.3003,0,0.0,0.0,4842.78,0.0,0.0,5043.3,200.52
14.05.2021,99.17,0.0041,28.66,2.9784,1,0.0,0.0,4862.85,0.0,0.0,5080.94,218.09
17.05.2021,99.62,0.0045,28.23,-1.5036,0,0.0,0.0,4884.96,0.0,0.0,5122.42,237.46
18.05.2021,98.66,-0.0097,28.3,0.2579,1,0.0,0.0,4837.71,0.0,0.0,5033.79,196.08
19.05.2021,98.83,0.0018,28.3,-0.0096,0,0.0,0.0,4846.35,0.0,0.0,5049.99,203.64
20.05.2021,99.77,0.0095,27.5,-2.8231,0,0.0,0.0,4892.19,0.0,0.0,5135.97,243.78
21.05.2021,99.05,-0.0072,28.05,1.9962,1,0.0,0.0,4856.86,0.0,0.0,5069.71,212.85
24.05.2021,97.26,-0.018,31.78,13.2926,1,0.0,0.0,4769.22,0.0,0.0,4905.32,136.1
25.05.2021,97.97,0.0073,30.03,-5.5125,0,0.0,0.0,4804.03,0.0,0.0,4970.62,166.58
26.05.2021,97.4,-0.0058,28.38,-5.4708,0,0.0,0.0,4776.22,0.0,0.0,4918.46,142.23
27.05.2021,98.21,0.0083,25.14,-11.4193,0,0.0,0.0,4816.01,0.0,0.0,4993.09,177.07
28.05.2021,98.18,-0.0004,25.65,2.0082,1,1000.0,0.0,5814.23,0.0,0.0,5989.75,175.52
31.05.2021,99.12,0.0096,22.9,-10.7074,0,0.0,0.0,5870.34,0.0,0.0,6076.89,206.55
01.06.2021,99.42,0.003,23.34,1.9338,0,0.0,0.0,5887.69,0.0,0.0,6103.83,216.14
02.06.2021,98.64,-0.0078,23.04,-1.2836,0,0.0,0.0,5841.52,0.0,0.0,6032.13,190.61
03.06.2021,98.66,0.0002,20.83,-9.5984,0,0.0,0.0,5842.69,0.0,0.0,6033.95,191.26
04.06.2021,99.56,0.0092,19.53,-6.2515,0,0.0,0.0,5896.34,0.0,0.0,6117.28,220.93
07.06.2021,101.07,0.0151,17.43,-10.7759,0,0.0,0.0,5985.35,0.0,0.0,6255.51,270.16
08.06.2021,103.14,0.0205,17.59,0.9618,0,0.0,0.0,6107.93,0.0,0.0,6445.9,337.97
09.06.2021,101.89,-0.0121,18.72,6.4223,1,0.0,0.0,6034.28,0.0,0.0,6331.5,297.23
10.06.2021,101.0,-0.0088,20.78,10.986,0,0.0,0.0,5981.47,0.0,0.0,6249.49,268.02
11.06.2021,99.93,-0.0106,21.85,5.1411,0,0.0,0.0,5918.29,0.0,0.0,6151.35,233.07
14.06.2021,101.88,0.0195,21.93,0.3723,0,0.0,0.0,6033.58,0.0,0.0,6330.42,296.84
15.06.2021,101.71,-0.0017,22.91,4.467,0,0.0,0.0,6023.53,0.0,0.0,6314.81,291.28
16.06.2021,101.03,-0.0067,23.22,1.3385,0,0.0,0.0,5983.38,0.0,0.0,6252.45,269.07
17.06.2021,100.36,-0.0067,23.44,0.9607,0,0.0,0.0,5943.43,0.0,0.0,6190.41,246.98
18.06.2021,99.9,-0.0046,23.99,2.3595,0,0.0,0.0,5916.36,0.0,0.0,6148.36,232.0
21.06.2021,99.0,-0.0091,26.11,8.8155,0,0.0,0.0,5862.73,0.0,0.0,6065.07,202.34
22.06.2021,97.23,-0.0179,29.6,13.392,1,0.0,0.0,5758.03,0.0,0.0,5902.46,144.43
23.06.2021,96.61,-0.0064,30.64,3.4873,1,0.0,0.0,5721.36,0.0,0.0,5845.5,124.14
24.06.2021,94.92,-0.0175,29.64,-3.2561,0,0.0,0.0,5621.31,0.0,0.0,5690.12,68.81
25.06.2021,95.69,0.0081,28.54,-3.7013,0,0.0,0.0,5666.95,0.0,0.0,5761.01,94.05
28.06.2021,95.41,-0.0029,27.66,-3.1048,0,1000.0,0.0,6650.34,0.0,0.0,6735.2,84.86
29.06.2021,95.28,-0.0014,28.56,3.2839,0,0.0,0.0,6641.08,0.0,0.0,6722.98,81.9
30.06.2021,96.96,0.0177,25.05,-12.3098,0,0.0,0.0,6758.54,0.0,0.0,6877.98,119.44
01.07.2021,96.38,-0.006,26.42,5.4781,0,0.0,0.0,6718.12,0.0,0.0,6824.64,106.52
02.07.2021,98.14,0.0183,24.45,-7.4733,0,0.0,0.0,6840.79,0.0,0.0,6986.51,145.72
05.07.2021,96.8,-0.0137,28.35,15.9825,1,0.0,0.0,6747.21,0.0,0.0,6863.03,115.82
06.07.2021,95.35,-0.015,32.59,14.934,1,0.0,0.0,6646.13,0.0,0.0,6729.64,83.51
07.07.2021,93.8,-0.0162,32.88,0.8888,1,0.0,0.0,6538.45,0.0,0.0,6587.55,49.1
08.07.2021,93.17,-0.0068,32.19,-2.0824,0,0.0,0.0,6494.29,0.0,0.0,6529.27,34.99
09.07.2021,91.66,-0.0163,33.24,3.2606,1,0.0,0.0,6388.75,0.0,0.0,6390.01,1.26
12.07.2021,90.19,-0.016,37.37,12.4102,1,0.0,0.0,6286.31,0.0,0.0,6254.83,-31.48
13.07.2021,92.29,0.0233,33.51,-10.3189,0,0.0,0.0,6432.98,0.0,0.0,6448.38,15.4
14.07.2021,92.29,-0.0001,33.5,-0.021,0,0.0,0.0,6432.55,0.0,0.0,6447.81,15.26
15.07.2021,92.26,-0.0003,32.89,-1.8171,0,0.0,0.0,6430.66,0.0,0.0,6445.32,14.65
16.07.2021,94.8,0.0276,29.51,-10.2849,0,0.0,0.0,6608.09,0.0,0.0,6679.45,71.36
19.07.2021,96.09,0.0136,25.15,-14.7951,0,0.0,0.0,6697.79,0.0,0.0,6797.82,100.03
20.07.2021,96.75,0.0069,25.63,1.9222,1,0.0,0.0,6743.86,0.0,0.0,6858.6,114.75
21.07.2021,97.27,0.0054,27.14,5.8869,1,0.0,0.0,6780.23,0.0,0.0,6906.61,126.37
22.07.2021,97.7,0.0044,26.37,-2.8443,0,0.0,0.0,6809.93,0.0,0.0,6945.79,135.86
23.07.2021,97.5,-0.002,25.01,-5.1439,0,0.0,0.0,6795.99,0.0,0.0,6927.4,131.41
26.07.2021,97.38,-0.0012,24.54,-1.8877,0,0.0,0.0,6787.83,0.0,0.0,6916.62,128.8
27.07.2021,97.44,0.0006,23.04,-6.0955,0,1000.0,0.0,7792.13,0.0,0.0,7922.3,130.17
28.07.2021,97.62,0.0018,23.37,1.4214,0,0.0,0.0,7806.38,0.0,0.0,7938.69,132.31
29.07.2021,97.44,-0.0019,24.04,2.8715,0,0.0,0.0,7791.43,0.0,0.0,7921.5,130.07
30.07.2021,98.08,0.0067,23.59,-1.8644,0,0.0,0.0,7843.27,0.0,0.0,7981.13,137.86
02.08.2021,96.82,-0.0129,24.85,5.352,1,0.0,0.0,7742.37,0.0,0.0,7865.07,122.7
03.08.2021,94.87,-0.0202,29.79,19.853,1,0.0,0.0,7586.23,0.0,0.0,7685.47,99.24
04.08.2021,97.8,0.0309,25.3,-15.0615,0,0.0,0.0,7820.6,0.0,0.0,7955.05,134.45
05.08.2021,97.28,-0.0053,25.98,2.6805,0,0.0,0.0,7779.18,0.0,0.0,7907.41,128.23
06.08.2021,97.44,0.0017,24.18,-6.9142,0,0.0,0.0,7792.15,0.0,0.0,7922.33,130.18
09.08.2021,98.31,0.0089,20.58,-14.8935,0,0.0,0.0,7861.74,0.0,0.0,8002.37,140.63
10.08.2021,97.36,-0.0097,23.35,13.4567,1,0.0,0.0,7785.28,0.0,0.0,7914.43,129.15
11.08.2021,96.26,-0.0113,23.76,1.7264,0,0.0,0.0,7697.18,0.0,0.0,7813.09,115.91
12.08.2021,97.05,0.0083,23.98,0.9367,0,0.0,0.0,7760.99,0.0,0.0,7886.48,125.5
13.08.2021,96.32,-0.0076,24.79,3.3706,0,0.0,0.0,7701.92,0.0,0.0,7818.54,116.62
16.08.2021,94.97,-0.014,26.37,6.3946,0,0.0,0.0,7594.4,0.0,0.0,7694.87,100.47
17.08.2021,95.38,0.0043,27.4,3.9064,0,0.0,0.0,7627.0,0.0,0.0,7732.36,105.37
18.08.2021,95.59,0.0022,26.07,-4.8478,0,0.0,0.0,7643.95,0.0,0.0,7751.86,107.91
19.08.2021,96.13,0.0056,24.82,-4.7911,0,0.0,0.0,7686.84,0.0,0.0,7801.2,114.36
20.08.2021,94.46,-0.0174,29.19,17.5761,1,0.0,0.0,7553.16,0.0,0.0,7647.43,94.27
23.08.2021,95.63,0.0124,27.42,-6.0509,0,0.0,0.0,7646.83,0.0,0.0,7755.17,108.34
24.08.2021,94.86,-0.008,28.13,2.5898,0,0.0,0.0,7585.58,0.0,0.0,7684.72,99.14
25.08.2021,94.73,-0.0014,27.78,-1.264,0,1000.0,0.0,8574.87,0.0,0.0,8672.4,97.53
26.08.2021,95.57,0.0088,27.74,-0.1235,0,0.0,0.0,8650.71,0.0,0.0,8749.46,98.75
27.08.2021,95.63,0.0007,26.33,-5.0839,0,0.0,0.0,8656.81,0.0,0.0,8755.66,98.85
30.08.2021,96.38,0.0079,24.39,-7.3672,0,0.0,0.0,8724.83,0.0,0.0,8824.77,99.95
31.08.2021,96.5,0.0012,23.2,-4.9008,0,0.0,0.0,8735.5,0.0,0.0,8835.62,100.12
01.09.2021,98.37,0.0193,20.35,-12.2494,0,0.0,0.0,8904.2,0.0,0.0,9007.04,102.83
02.09.2021,98.11,-0.0026,21.32,4.7547,0,0.0,0.0,8881.21,0.0,0.0,8983.68,102.46
03.09.2021,98.2,0.0009,22.27,4.4255,0,0.0,0.0,8888.92,0.0,0.0,8991.51,102.59
06.09.2021,98.85,0.0067,21.11,-5.2096,0,0.0,0.0,8948.08,0.0,0.0,9051.62,103.54
07.09.2021,99.4,0.0056,20.56,-2.5659,0,0.0,0.0,8998.11,0.0,0.0,9102.46,104.35
08.09.2021,99.04,-0.0037,20.74,0.8672,0,0.0,0.0,8965.2,0.0,0.0,9069.01,103.82
09.09.2021,99.02,-0.0001,18.17,-12.4188,0,0.0,0.0,8963.86,0.0,0.0,9067.65,103.8
10.09.2021,99.15,0.0012,16.78,-7.638,0,0.0,0.0,8974.93,0.0,0.0,9078.9,103.97
13.09.2021,100.01,0.0087,14.47,-13.7533,0,0.0,0.0,9052.78,0.0,0.0,9158.0,105.23
14.09.2021,99.8,-0.002,15.74,8.7679,1,0.0,0.0,9034.32,0.0,0.0,9139.25,104.93
15.09.2021,99.55,-0.0026,15.97,1.4655,0,0.0,0.0,9010.99,0.0,0.0,9115.55,104.55
16.09.2021,99.41,-0.0014,16.4,2.7024,0,0.0,0.0,8998.69,0.0,0.0,9103.05,104.36
17.09.2021,98.06,-0.0136,17.11,4.3346,0,0.0,0.0,8876.53,0.0,0.0,8978.92,102.39
20.09.2021,98.77,0.0072,16.97,-0.8637,0,0.0,0.0,8940.43,0.0,0.0,9043.85,103.42
21.09.2021,99.76,0.0101,15.36,-9.463,0,0.0,0.0,9030.34,0.0,0.0,9135.2,104.87
22.09.2021,99.56,-0.002,15.65,1.914,0,0.0,0.0,9012.31,0.0,0.0,9116.88,104.57
23.09.2021,100.63,0.0108,14.58,-6.8669,0,1000.0,0.0,10109.24,0.0,0.0,10215.37,106.14
24.09.2021,103.24,0.0259,12.12,-16.8828,0,0.0,0.0,10371.12,0.0,0.0,10455.26,84.14
27.09.2021,102.72,-0.005,14.06,16.0681,0,0.0,0.0,10319.62,0.0,0.0,10408.22,88.6
28.09.2021,103.6,0.0085,13.77,-2.106,0,0.0,0.0,10407.74,0.0,0.0,10489.01,81.27
29.09.2021,105.43,0.0177,12.64,-8.2228,0,0.0,0.0,10591.7,0.0,0.0,10657.56,65.86
30.09.2021,105.77,0.0032,13.2,4.4498,0,0.0,0.0,10625.08,0.0,0.0,10688.24,63.15
01.10.2021,105.58,-0.0018,11.86,-10.137,0,0.0,0.0,10606.48,0.0,0.0,10671.31,64.84
04.10.2021,103.65,-0.0183,15.78,33.0669,1,0.0,0.0,10412.46,6436.58,0.0,10493.79,81.33
05.10.2021,100.79,-0.0276,21.84,38.3863,1,0.0,0.0,10125.08,0.0,0.0,10053.02,-72.06
06.10.2021,99.02,-0.0175,22.42,2.6363,1,0.0,0.0,9947.6,0.0,0.0,9780.81,-166.79
07.10.2021,99.52,0.005,22.0,-1.8642,0,0.0,0.0,9997.57,0.0,0.0,9857.44,-140.12
08.10.2021,99.41,-0.0011,21.58,-1.9078,0,0.0,0.0,9986.51,0.0,0.0,9840.48,-146.03
11.10.2021,99.18,-0.0023,20.73,-3.9312,0,0.0,0.0,9963.09,0.0,0.0,9804.56,-158.52
12.10.2021,98.99,-0.0019,19.02,-8.2406,0,0.0,0.0,9944.05,0.0,0.0,9775.37,-168.69
13.10.2021,97.75,-0.0125,20.26,6.5029,0,0.0,0.0,9819.48,0.0,0.0,9584.31,-235.17
14.10.2021,97.11,-0.0065,19.08,-5.8324,0,0.0,0.0,9755.63,0.0,0.0,9486.38,-269.25
15.10.2021,97.95,0.0087,18.55,-2.7759,0,0.0,0.0,9840.25,0.0,0.0,9616.16,-224.09
18.10.2021,97.85,-0.001,22.06,18.9309,1,0.0,0.0,9830.21,0.0,0.0,9600.76,-229.45
19.10.2021,98.83,0.01,21.74,-1.4626,0,0.0,0.0,9928.05,0.0,0.0,9750.82,-177.23
20.10.2021,100.1,0.0128,19.66,-9.5724,0,0.0,0.0,10055.53,0.0,0.0,9946.35,-109.18
21.10.2021,99.36,-0.0073,20.29,3.2035,0,0.0,0.0,9982.01,0.0,0.0,9833.58,-148.43
22.10.2021,99.78,0.0042,17.85,-11.9921,0,1000.0,0.0,11023.8,0.0,0.0,10897.67,-126.12
25.10.2021,99.01,-0.0077,17.16,-3.8807,0,0.0,0.0,10938.47,0.0,0.0,10778.68,-159.79
26.10.2021,98.29,-0.0073,18.17,5.9024,0,0.0,0.0,10859.06,0.0,0.0,10667.93,-191.13
27.10.2021,99.51,0.0124,15.11,-16.8531,0,0.0,0.0,10994.03,0.0,0.0,10856.16,-137.87
28.10.2021,97.1,-0.0242,20.79,37.5583,1,0.0,0.0,10728.17,0.0,0.0,10485.39,-242.78
29.10.2021,98.43,0.0137,16.88,-18.8137,0,0.0,0.0,10874.91,0.0,0.0,10690.04,-184.87
01.11.2021,98.72,0.0029,19.37,14.7862,0,0.0,0.0,10906.74,0.0,0.0,10734.43,-172.31
02.11.2021,97.55,-0.0118,19.65,1.4403,0,0.0,0.0,10777.57,0.0,0.0,10554.28,-223.29
03.11.2021,97.28,-0.0028,20.21,2.8715,0,0.0,0.0,10747.46,0.0,0.0,10512.29,-235.17
04.11.2021,97.13,-0.0015,21.58,6.7458,0,0.0,0.0,10730.91,0.0,0.0,10489.21,-241.7
05.11.2021,95.25,-0.0194,23.29,7.9262,1,0.0,0.0,10522.91,0.0,0.0,10199.13,-323.78
08.11.2021,94.83,-0.0043,24.64,5.8275,0,0.0,0.0,10477.18,0.0,0.0,10135.35,-341.83
09.11.2021,95.58,0.0079,24.53,-0.4481,0,0.0,0.0,10560.28,0.0,0.0,10251.25,-309.03
10.11.2021,98.55,0.031,17.33,-29.3788,0,0.0,0.0,10887.46,0.0,0.0,10707.54,-179.92
11.11.2021,100.88,0.0237,12.89,-25.5873,0,0.0,0.0,11145.23,0.0,0.0,11067.02,-78.2
12.11.2021,100.32,-0.0056,15.28,18.5499,1,0.0,0.0,11083.33,0.0,0.0,10980.71,-102.63
15.11.2021,100.21,-0.0011,15.63,2.268,0,0.0,0.0,11071.52,0.0,0.0,10964.24,-107.29
16.11.2021,100.75,0.0054,14.66,-6.2232,0,0.0,0.0,11131.03,0.0,0.0,11047.22,-83.81
17.11.2021,99.52,-0.0122,16.11,9.9056,0,0.0,0.0,10995.45,0.0,0.0,10858.14,-137.31
18.11.2021,99.94,0.0041,15.63,-2.9537,0,0.0,0.0,11040.96,0.0,0.0,10921.62,-119.35
19.11.2021,101.27,0.0134,12.45,-20.3862,0,0.0,0.0,11188.84,0.0,0.0,11127.85,-60.99
22.11.2021,101.57,0.003,14.0,12.4749,0,1000.0,0.0,12221.95,0.0,0.0,12174.03,-47.93
23.11.2021,100.71,-0.0085,14.09,0.6674,0,0.0,0.0,12117.64,0.0,0.0,12040.46,-77.19
24.11.2021,100.86,0.0015,13.92,-1.226,0,0.0,0.0,12135.52,0.0,0.0,12063.35,-72.17
25.11.2021,101.03,0.0017,13.16,-5.494,0,0.0,0.0,12156.35,0.0,0.0,12090.03,-66.33
26.11.2021,99.4,-0.0161,14.29,8.5916,1,0.0,0.0,11960.26,0.0,0.0,11838.92,-121.33
29.11.2021,97.16,-0.0225,17.83,24.8096,1,0.0,0.0,11691.27,0.0,0.0,11494.48,-196.79
